"","player_api_id","appearances","num_leagues","gk_rating","player_name","overall_rating"
"5688",24159,146,1,NA,"Adam Johnson",NA
"5689",24213,109,1,154,"Stephen Ireland",81
"5690",26324,138,2,NA,"Arnold Mvuemba",NA
"5691",25668,119,1,141,"Rory Delap",73
"5692",109898,48,1,148,"Jack Collison",75
"5693",30699,76,2,161,"Michael Ballack",87
"5694",24435,32,1,NA,"Liam Lawrence",NA
"5695",42183,54,2,144,"Tuncay Sanli",80
"5696",30954,6,1,NA,"Carlos Edwards",NA
"5697",113772,7,1,137,"Chris Basham",69
"5698",46810,42,1,141,"Dan Gosling",74
"5699",24653,34,1,157,"Sean Davis",79
"5700",26181,178,1,159,"Samir Nasri",86
"5701",24393,71,1,142,"Gary O'Neil",76
"5702",3520,70,1,159,"Andrey Arshavin",86
"5703",155384,51,1,NA,"Mark Davies",NA
"5704",30598,171,3,146,"Nigel de Jong",82
"5705",23034,35,1,151,"Craig Fagan",72
"5706",23927,72,2,144,"El Hadji Diouf",82
"5707",22991,85,1,144,"Ben Watson",73
"5708",30613,217,2,166,"Cesc Fabregas",89
"5709",30734,33,1,NA,"Luis Boa Morte",NA
"5710",30248,11,1,140,"Alan Smith",80
"5711",32734,103,1,168,"Graham Dorrans",76
"5712",40565,64,1,149,"Danny Guthrie",75
"5713",24737,71,1,147,"Zoltan Gera",77
"5714",31097,224,2,147,"Luka Modric",88
"5715",37169,205,1,166,"Mark Noble",77
"5716",23983,11,1,161,"Geremi",76
"5717",38999,32,3,134,"Euzebiusz Smolarek",76
"5718",30630,73,2,140,"Joe Cole",87
"5719",23782,258,1,165,"Gareth Barry",84
"5720",35532,118,1,155,"Fabrice Muamba",78
"5721",38856,46,1,NA,"Chris Eagles",NA
"5722",24676,52,1,NA,"David Edwards",NA
"5723",33781,71,1,130,"Craig Bellamy",82
"5724",40004,63,4,149,"Hassan Yebda",75
"5725",30818,60,1,141,"Jermaine Jenas",80
"5726",30876,110,1,NA,"Tim Cahill",NA
"5727",130670,57,1,140,"Chung-Yong Lee",78
"5728",11496,34,1,145,"Wade Elliott",74
"5729",23074,20,1,146,"Robbie Blake",76
"5730",10491,33,1,155,"Diniyar Bilyaletdinov",79
"5731",113465,83,1,124,"Junior Hoilett",78
"5732",33633,60,1,146,"Martin Petrov",83
"5733",23370,17,1,105,"Martin Paterson",75
"5734",24157,80,1,109,"Fraizer Campbell",74
"5735",24528,42,1,144,"Michael Brown",74
"5736",30700,14,1,NA,"Landon Donovan",NA
"5737",35466,119,1,NA,"Karl Henry",NA
"5738",40945,122,2,141,"Nani",86
"5739",41475,142,2,148,"Alessandro Diamanti",83
"5740",40015,152,1,128,"Mohamed Diame",74
"5741",30618,188,1,169,"Steven Gerrard",89
"5742",34942,29,2,152,"Patrick Vieira",85
"5743",129817,49,1,129,"Hendry Thomas",73
"5744",38820,61,1,NA,"Niko Kranjcar",NA
"5745",38704,16,1,NA,"Tommy Smith",NA
"5746",39306,48,2,NA,"Luis Jimenez",NA
"5747",33049,62,1,144,"Lee Bowyer",78
"5748",97489,26,2,126,"Kamel Ghilas",71
"5749",27694,134,3,155,"Alberto Aquilani",83
"5750",25666,68,1,104,"Victor Anichebe",74
"5751",33632,86,2,152,"Maxi Rodriguez",84
"5752",23185,33,1,144,"Graham Alexander",72
"5753",33850,13,2,161,"Angelos Basinas",78
"5754",28109,15,1,145,"Kevin McDonald",72
"5755",160496,39,1,132,"Junior Stanislas",73
"5756",23025,19,1,134,"Nick Barmby",67
"5757",163199,55,4,132,"Vladimir Weiss",79
"5758",27335,122,3,147,"Kevin-Prince Boateng",85
"5759",25015,5,1,134,"Bjoern Helge Riise",72
"5760",102602,2,1,107,"Will Atkinson",61
"5761",24002,79,2,147,"James McFadden",78
"5762",24663,11,1,NA,"Jason Koumas",NA
"5763",39073,48,1,158,"Geovanni",78
"5764",71550,112,1,140,"Hugo Rodallega",77
"5765",23538,164,1,137,"Matt Jarvis",77
"5766",24205,118,2,154,"Joey Barton",81
"5767",72735,107,2,98,"Mame Biram Diouf",79
"5768",46344,36,2,NA,"Elliot Grandin",NA
"5769",30645,2,1,157,"Owen Hargreaves",83
"5770",25923,97,2,173,"Raul Meireles",82
"5771",71502,146,1,130,"Youssuf Mulumbu",78
"5772",23736,11,1,139,"Keith Southern",68
"5773",160713,109,1,137,"Tom Cleverley",78
"5774",36615,229,2,148,"Yaya Toure",86
"5775",30840,165,3,170,"Rafael van der Vaart",87
"5776",23225,57,1,137,"Stephen Hunt",77
"5777",79574,148,2,148,"Ramires",81
"5778",30342,65,1,NA,"David Dunn",NA
"5779",23019,1,1,NA,"Giles Barnes",NA
"5780",70865,18,2,142,"Pablo Barrera",77
"5781",77704,37,1,162,"Keith Fahey",74
"5782",33790,13,1,NA,"Somen Tchoyi",NA
"5783",113836,99,1,105,"Danny Welbeck",80
"5784",37651,6,1,NA,"Ludovic Sylvestre",NA
"5785",38831,138,1,NA,"Wayne Routledge",NA
"5786",40563,60,1,129,"David Vaughan",77
"5787",27277,67,2,139,"Abou Diaby",79
"5788",118390,13,1,99,"Freddie Sears",71
"5789",23954,65,1,137,"Jerome Thomas",75
"5790",193869,90,3,109,"Rodrigo",80
"5791",23464,29,1,118,"Gary Taylor-Fletcher",74
"5792",23264,215,1,129,"Gabriel Agbonlahor",83
"5793",106228,97,1,131,"Victor Moses",76
"5794",34261,98,1,117,"Johan Elmander",85
"5795",39109,137,2,153,"Charlie Adam",80
"5796",37478,39,2,47,"Robert Pires",84
"5797",40568,10,1,128,"Adam Hammill",73
"5798",33468,214,2,146,"Stephane Sessegnon",83
"5799",30373,76,1,169,"Paul Scholes",86
"5800",75342,156,2,146,"Carlos Vela",83
"5801",109058,84,1,141,"Jack Rodwell",77
"5802",40961,58,2,159,"Anderson",82
"5803",143793,93,1,138,"Jack Wilshere",83
"5804",25550,94,1,132,"Peter Odemwingie",83
"5805",26163,123,2,144,"Hatem Ben Arfa",82
"5806",25150,181,1,159,"Lee Cattermole",77
"5807",49825,132,2,121,"Franco Di Santo",79
"5808",23070,38,1,NA,"Shaun Derry",NA
"5809",118929,88,1,154,"Jordi Gomez",74
"5810",96456,32,1,117,"Elliott Bennett",71
"5811",23305,96,1,NA,"Nathan Dyer",NA
"5812",75489,133,1,150,"Aaron Ramsey",83
"5813",213711,71,2,137,"Ruben Rochina",73
"5814",41191,77,2,142,"Sylvain Marveaux",76
"5815",32084,41,1,117,"Jamie Mackie",71
"5816",23528,13,1,NA,"Andrew Crofts",NA
"5817",23849,14,1,NA,"Mark Gower",NA
"5818",23629,66,1,151,"Andrew Surman",73
"5819",25253,65,1,154,"Dickson Etuhu",76
"5820",39968,45,2,NA,"Gabriel Obertan",NA
"5821",212470,63,3,63,"Oriol Romeu",73
"5822",23882,114,1,147,"Leon Britton",77
"5823",38229,167,4,181,"Bryan Ruiz",82
"5824",31435,70,1,154,"Tomas Rosicky",85
"5825",47194,58,1,114,"Anthony Pilkington",73
"5826",215384,87,1,51,"Ross Barkley",80
"5827",26687,27,3,68,"Kemy Agustien",69
"5828",30338,133,1,148,"Danny Murphy",77
"5829",97657,34,2,162,"Alejandro Faurlin",75
"5830",280862,3,1,65,"Anthony Forde",66
"5831",32148,42,1,147,"Michael Kightly",75
"5832",25070,23,1,130,"David Fox",69
"5833",47394,71,2,135,"Adel Taarabt",80
"5834",23291,84,1,152,"Kevin Doyle",79
"5835",155355,10,1,51,"Radosav Petrovic",73
"5836",31953,116,1,141,"Cameron Jerome",78
"5837",38373,148,2,137,"Cheik Tiote",82
"5838",156727,82,1,142,"Sandro",81
"5839",127130,99,1,137,"Jonjo Shelvey",77
"5840",161415,50,1,141,"Barry Bannan",75
"5841",33881,176,1,NA,"Jonathan Walters",NA
"5842",23991,66,1,119,"Scott Sinclair",76
"5843",37259,39,3,152,"Mahamadou Diarra",87
"5844",41468,242,2,135,"Juan Mata",87
"5845",157729,124,2,135,"Gylfi Sigurdsson",79
"5846",159596,10,1,114,"Emmanuel Frimpong",72
"5847",32465,109,2,113,"David Goodwillie",75
"5848",33048,14,1,140,"Darren Pratley",72
"5849",41008,181,2,140,"Moussa Dembele",81
"5850",24754,38,1,120,"Jobi McAnuff",74
"5851",32728,65,1,129,"Robert Snodgrass",75
"5852",182223,119,1,134,"Ashley R. Westwood",75
"5853",26151,111,2,142,"Kevin Mirallas",81
"5854",115980,15,1,116,"Garath McCleary",72
"5855",35345,122,1,145,"Jason Puncheon",75
"5856",26539,172,2,NA,"Karim El Ahmadi",NA
"5857",46893,116,1,142,"Morgan Schneiderlin",82
"5858",30503,84,2,138,"Brett Holman",74
"5859",32705,123,2,NA,"Steven Naismith",NA
"5860",37436,229,2,154,"Santi Cazorla",85
"5861",27339,78,2,135,"Ashkan Dejagah",78
"5862",46700,150,2,118,"Papiss Cisse",82
"5863",24583,91,1,NA,"Bradley Johnson",NA
"5864",113005,13,1,113,"Hal Robson-Kanu",68
"5865",113968,100,1,41,"Claudio Yacob",79
"5866",24123,130,4,139,"Jonathan De Guzman",78
"5867",33421,18,1,118,"Jimmy Kebe",71
"5868",23253,209,1,NA,"Glenn Whelan",NA
"5869",41467,105,3,148,"Javi Garcia",80
"5870",78324,105,1,150,"Fabian Delph",77
"5871",282274,33,1,118,"Alex Kacaniklic",73
"5872",104911,21,1,132,"Jem Karacan",72
"5873",26494,91,3,115,"Marc-Antoine Fortune",72
"5874",34194,29,1,124,"Mikele Leigertwood",69
"5875",24223,158,1,150,"Scott Parker",83
"5876",46354,89,1,141,"Jonathan Howson",74
"5877",166422,46,1,123,"Andros Townsend",76
"5878",37459,217,2,158,"David Silva",88
"5879",279490,50,1,64,"James Ward-Prowse",75
"5880",115681,80,1,137,"Jake Livermore",74
"5881",179793,30,2,52,"Yacouba Sylla",72
"5882",185974,6,1,126,"Hope Akpan",66
"5883",175947,72,1,68,"James McClean",75
"5884",37234,109,1,131,"Adam Lallana",80
"5885",144996,140,2,146,"Sung-Yueng Ki",77
"5886",41244,83,2,134,"Pavel Pogrebnyak",81
"5887",112035,32,1,141,"Kagisho Dikgacoi",72
"5888",40196,85,1,48,"Fernandinho",82
"5889",201664,47,1,58,"Nathan Redmond",74
"5890",32304,44,1,108,"George Boyd",72
"5891",94550,260,2,145,"Moussa Sissoko",80
"5892",167634,97,2,129,"Emanuele Giaccherini",80
"5893",114971,31,1,52,"Paulinho",81
"5894",24154,86,1,155,"Ryan Giggs",86
"5895",25997,26,1,153,"Georgios Karagounis",80
"5896",23806,30,1,NA,"Peter Whittingham",NA
"5897",110189,124,2,NA,"Nacer Chadli",NA
"5898",110169,17,1,137,"Aron Gunnarsson",70
"5899",160194,77,1,132,"Yannick Bolasie",77
"5900",33991,217,2,148,"Jesus Navas",86
"5901",150596,13,1,122,"Craig Noone",72
"5902",500520,38,1,59,"Nabil Bentaleb",75
"5903",248454,2,1,53,"Ryan Tunnicliffe",67
"5904",264840,21,1,46,"Sammy Ameobi",69
"5905",198510,58,1,61,"Wilfried Zaha",78
"5906",212714,8,1,52,"Thomas Ince",74
"5907",41232,200,2,145,"Morgan Amalfitano",79
"5908",184360,82,1,119,"Andreas Weimann",74
"5909",23933,148,1,144,"Kevin Nolan",80
"5910",128827,150,2,137,"Lewis Holtby",79
"5911",39618,175,1,141,"Marouane Fellaini",82
"5912",115067,154,3,151,"Nemanja Matic",84
"5913",113908,19,1,129,"Liam Bridcutt",74
"5914",184536,125,3,48,"Philippe Coutinho",84
"5915",131583,60,1,137,"David Meyler",71
"5916",231804,12,1,62,"Ravel Morrison",76
"5917",197514,50,3,43,"Pajtim Kasami",75
"5918",197910,21,1,63,"Bo-Kyung Kim",73
"5919",148909,3,1,114,"Stuart O'Keefe",67
"5920",40100,103,2,NA,"Alexander Tettey",NA
"5921",278343,61,1,54,"Riyad Mahrez",81
"5922",173317,51,1,129,"Danny Drinkwater",76
"5923",101103,164,2,139,"Fernando",80
"5924",50661,45,3,54,"Eduardo Vargas",78
"5925",8985,78,1,136,"Mile Jedinak",76
"5926",160448,37,1,124,"Ryan Mason",75
"5927",196386,49,1,49,"Alex Oxlade-Chamberlain",79
"5928",56972,198,3,153,"Carlos Sanchez",77
"5929",502420,5,1,54,"Harrison Reed",67
"5930",212702,12,1,52,"Thomas Carroll",71
"5931",202562,22,2,55,"Anthony Knockaert",73
"5932",172841,15,1,99,"Callum McManaman",73
"5933",358289,52,2,58,"Carles Gil",75
"5934",50189,66,2,51,"Ricardo Alvarez",78
"5935",173408,20,1,133,"Matthew James",69
"5936",103419,25,1,135,"Andy King",70
"5937",114218,9,1,90,"William Buckley",72
"5938",155913,34,1,99,"Matt Ritchie",74
"5939",30872,190,2,160,"Bastian Schweinsteiger",88
"5940",261313,80,2,47,"Jordan Veretout",76
"5941",109330,158,3,132,"Yann M'Vila",82
"5942",25816,68,4,NA,"Almen Abdi",NA
"5943",209384,179,2,53,"Jordy Clasie",78
"5944",319300,69,2,54,"N'Golo Kante",79
"5945",186831,70,3,50,"Giannelli Imbula Wanga",78
"5946",210276,23,1,51,"Manuel Lanzini",78
"5947",163919,99,2,36,"Pedro Mba Obiang",74
"5948",46120,70,3,125,"Nordin Amrabat",78
"5949",339992,69,2,55,"Mohamed Elneny",73
"5950",37411,119,3,156,"Jose Manuel Jurado",80
"5951",706985,2,1,53,"Jordan Lyden",58
"5952",289817,6,1,51,"Kevin Stewart",62
"5953",46349,78,2,120,"Max-Alain Gradel",79
"5954",363333,28,1,41,"Dele Alli",77
"5955",30684,25,1,120,"Juninho Pernambucano,20",88
"5956",34101,20,1,137,"Bruno Cheyrou",72
"5957",36396,86,1,151,"Stephane Dalmat",78
"5958",46656,22,1,69,"Jean-Michel Lesage",75
"5959",26240,10,1,147,"Moncef Zerka",73
"5960",26191,60,1,153,"Gregory Proment",74
"5961",26214,127,2,149,"Diego Perez",76
"5962",97038,17,1,141,"Nikola Pokrivac",69
"5963",26294,56,2,141,"Ederson",79
"5964",46650,77,1,133,"Kevin Anin",75
"5965",26351,100,1,157,"Julien Sable",77
"5966",94318,56,1,130,"Mahamane Traore",72
"5967",46649,24,1,129,"Hassan Alla",67
"5968",5610,141,1,133,"Yann Jouffre",75
"5969",40103,95,1,130,"Daniel Omoya Braaten",76
"5970",26120,61,1,142,"Alejandro Alonso",74
"5971",46647,18,1,144,"Olivier Davidas",67
"5972",33782,151,2,140,"Jeremy Menez",82
"5973",31318,15,3,103,"Stefan Babovic",70
"5974",26261,37,1,133,"Aurelien Capoue",71
"5975",147959,97,2,124,"Yoric Ravet",72
"5976",40731,34,1,145,"Yazid Mansouri,30",71
"5977",27009,19,1,143,"David De Freitas",72
"5978",24374,5,1,138,"Valery Mezague",71
"5979",40010,59,1,123,"Razak Boukari",72
"5980",26195,128,2,NA,"Ludovic Obraniak",NA
"5981",40964,141,2,164,"Lucho Gonzalez",85
"5982",94021,38,2,124,"Alphousseyni Keita",66
"5983",96398,188,2,144,"Miralem Pjanic",84
"5984",33446,122,1,146,"Sebastien Roudet",74
"5985",26405,61,1,140,"Nicolas Dieuze",74
"5986",33744,137,1,162,"Yoann Gourcuff",85
"5987",26262,31,1,127,"Bocundji Ca",69
"5988",179523,6,1,NA,"Luan",NA
"5989",93353,25,1,130,"Johann Ramare",68
"5990",39993,139,1,NA,"Benoit Pedretti",NA
"5991",19014,19,1,126,"Guillaume Ducatel",60
"5992",31307,9,1,142,"Dejan Milovanovic",69
"5993",40685,109,1,152,"Mathieu Coutadeur",77
"5994",26227,62,1,160,"Benjamin Gavanon",75
"5995",26144,88,1,NA,"Jussie",NA
"5996",93996,47,1,132,"Alexandre Cuvillier",71
"5997",37791,22,1,146,"Mathieu Berson",72
"5998",155623,228,1,135,"Ryad Boudebouz",77
"5999",25572,131,2,147,"Jean Makoun",82
"6000",94323,217,1,139,"Fabien Lemoine",76
"6001",42695,15,1,146,"Sebastien Piocelle",69
"6002",35444,65,2,NA,"Mario Licka",NA
"6003",26121,35,1,144,"Pierre Ducasse",70
"6004",33929,30,2,132,"Sidi Yaya Keita",74
"6005",161421,124,2,134,"Joshua Guilavogui",79
"6006",210128,123,1,62,"Nampalys Mendy",77
"6007",26051,164,1,148,"Renaud Cohade",75
"6008",26238,153,2,146,"Landry N'Guemo",76
"6009",78186,82,1,NA,"Eduardo",NA
"6010",34417,76,1,103,"Alain Traore",76
"6011",40018,182,1,111,"Kevin Monnet-Paquet",74
"6012",93984,87,1,132,"Jamel Saihi",76
"6013",93471,83,1,134,"Bruno Grougi",75
"6014",49851,72,1,63,"Marco Estrada",76
"6015",94044,54,1,115,"Granddi Ngoyi",70
"6016",40009,37,1,NA,"Nenad Kovacevic",NA
"6017",165679,29,1,135,"Samba Sow",69
"6018",26028,16,1,116,"Romain Rocchi",76
"6019",35499,215,1,NA,"Jeremy Clement",NA
"6020",166630,29,1,128,"Lukman Haruna",72
"6021",41238,200,1,126,"Nicolas Maurice-Belay",76
"6022",115429,70,1,134,"Delvin N'Dinga",75
"6023",32566,79,1,124,"Camel Meriem",79
"6024",33440,4,1,138,"Yoann Bigne",67
"6025",35559,68,1,139,"Jose Saez",67
"6026",210404,102,1,58,"Benjamin Corgnet",76
"6027",52054,25,1,51,"John Jairo Culma",73
"6028",210694,41,1,53,"Eric Tie Bi",72
"6029",35407,70,1,131,"Pierre-Alain Frau",77
"6030",24132,78,3,148,"Mohamed Lamine Sissoko",81
"6031",103869,143,1,121,"Younousse Sankhare",75
"6032",32937,101,4,164,"Christian Poulsen",83
"6033",210403,11,1,53,"Sanaa Altama",60
"6034",182925,74,1,127,"Clement Grenier",79
"6035",147958,172,1,136,"Marvin Martin",80
"6036",26113,61,2,150,"Thomas Kahlenberg",84
"6037",210406,139,1,58,"Eric Bautheac",75
"6038",292888,36,1,59,"Joseph Romeric Lopy",68
"6039",5217,102,1,140,"Laurent Batlles",77
"6040",37567,75,1,141,"Johan Cavalli",71
"6041",40060,185,1,145,"Mathieu Valbuena",83
"6042",190972,85,1,64,"Marco Verratti",84
"6043",41332,86,2,88,"Mounir Obbadi",74
"6044",185000,51,1,48,"Djakaridja Kone",72
"6045",178091,10,1,51,"Kalilou Mohamed Traore",71
"6046",237631,87,1,51,"Valentin Eysseric",74
"6047",32578,64,2,158,"Jerome Rothen",85
"6048",210120,32,1,55,"Rachid Ghezzal",74
"6049",210115,6,1,61,"Remi Mulumba",65
"6050",210184,132,1,42,"Wissam Ben Yedder",78
"6051",192905,22,2,46,"Pape Abdou Camara",70
"6052",129391,181,2,148,"Javier Pastore",84
"6053",277439,46,1,52,"Florian Raspentino",69
"6054",186815,10,1,120,"Enzo Reale",69
"6055",210142,75,1,130,"Jonas Martin",75
"6056",26423,36,1,177,"Eloge Enza-Yamissi",68
"6057",150565,181,2,115,"Pierre-Emerick Aubameyang",84
"6058",254308,96,2,52,"Florian Thauvin",77
"6059",215079,7,2,53,"Mohammed Abu",74
"6060",154233,89,1,121,"Paul Bastien Lasne",73
"6061",179511,110,2,127,"Younes Belhanda",82
"6062",421785,4,1,46,"Andre Auras",58
"6063",352879,54,1,52,"Adrien Rabiot",77
"6064",30612,27,2,169,"David Beckham",87
"6065",33116,40,1,134,"Stephane Darbion",68
"6066",102699,97,2,124,"Foued Kadir",75
"6067",30749,109,2,155,"David Jarolim",79
"6068",474102,14,1,62,"Claude Goncalves",68
"6069",112935,25,1,127,"Mads Albaek",72
"6070",478393,43,1,61,"Tiemoue Bakayoko",72
"6071",297579,68,1,49,"Diego Rolan",77
"6072",348408,46,1,47,"Birama Toure",72
"6073",215411,15,1,33,"Marco Da Silva",56
"6074",37549,210,2,150,"Joao Moutinho",84
"6075",26199,119,2,128,"Roy Contout",70
"6076",71602,91,2,96,"Claudio Beauvue",79
"6077",496285,4,1,56,"Marco Ilaimaharitra",63
"6078",357080,28,1,53,"Lucas Ariel Ocampos",76
"6079",473851,7,1,50,"Joachim Eickmayer",63
"6080",290022,27,1,59,"Sanjin Prcic",66
"6081",214972,85,3,53,"Geoffrey Kondogbia",78
"6082",352887,71,2,68,"Abdoulaye Doucoure",73
"6083",140982,73,1,50,"Odair Fortes",71
"6084",210692,103,1,57,"Kevin Berigaud",73
"6085",33114,18,1,NA,"Fatih Atik",NA
"6086",473855,39,1,50,"Georges N'Koudou",75
"6087",70074,32,1,82,"Anders Konradsen",74
"6088",230900,44,1,58,"Nicolas Benezet",74
"6089",26364,101,1,121,"Sigamary Diarra",75
"6090",40840,31,1,135,"Banel Nicolita",75
"6091",303165,19,2,44,"Nathan Sinkala",63
"6092",210119,74,1,59,"Jordan Ferri",76
"6093",24385,134,3,142,"Abel Aguilar",77
"6094",187669,67,1,49,"Gilles Sunu",72
"6095",202443,106,2,42,"Vincent Aboubakar",79
"6096",41194,89,1,58,"Cedric Barbosa",74
"6097",360166,15,1,45,"Opa Nguette",70
"6098",279477,8,2,51,"Souahilo Meite",70
"6099",41093,59,1,128,"Abdou Traore",71
"6100",120917,15,1,121,"Ahmed Kashi",70
"6101",37756,73,1,123,"Johan Audel",78
"6102",468931,26,1,60,"Thomas Lemar",74
"6103",37986,55,1,56,"Mustapha Diallo",71
"6104",145061,79,2,121,"Sylvio Ronny Rodelin",71
"6105",488139,47,1,54,"Bernardo Silva",79
"6106",179893,32,1,122,"Pierrick Valdivia",69
"6107",289155,40,1,57,"Lenny Nangis",71
"6108",396912,13,1,66,"Albert Rafetraniaina",62
"6109",441871,12,1,62,"Benjamin Bourigeaud",65
"6110",169865,85,1,103,"Martin Braithwaite",78
"6111",308088,17,1,60,"Lalaina Nomenjanahary",71
"6112",179866,19,1,112,"Yeni N'Gbakoto",73
"6113",174062,56,2,138,"Carlos Eduardo",76
"6114",192316,24,1,131,"Mattias Autret",69
"6115",79747,62,2,143,"Sergey Krivets",74
"6116",409003,3,1,54,"Abdoulaye Keita",60
"6117",317062,50,1,60,"Adrien Thomasson",73
"6118",42119,175,6,NA,"Gelson Fernandes",NA
"6119",179845,148,1,135,"Romain Hamouma",79
"6120",420867,29,1,55,"Romain Philippoteaux",72
"6121",25496,230,2,134,"Dimitri Payet",84
"6122",307226,7,1,54,"El-Hadji Ba",60
"6123",410160,4,2,60,"Julien Vercauteren",66
"6124",288783,25,1,66,"Yeltsin Tejeda",70
"6125",277443,13,1,50,"Alexi Peuget",66
"6126",505866,12,1,51,"Ferjani Sassi",66
"6127",179828,52,1,126,"Walid Mesloub",74
"6128",563069,22,1,64,"Yann Bodiger",69
"6129",131991,97,1,104,"Floyd Ayite",75
"6130",562719,12,1,49,"Valentin Rongier",69
"6131",604374,1,1,49,"Aristote Madiani",59
"6132",40659,191,2,132,"Anthony Mounier",79
"6133",89476,73,1,52,"Diego",72
"6134",166019,109,2,41,"Wahbi Khazri",79
"6135",26221,80,3,139,"Serge Gakpe",75
"6136",562694,5,1,55,"Valentin Lavigne",69
"6137",466430,37,1,55,"Jessy Pi",66
"6138",602211,25,1,47,"Seko Fofana",67
"6139",168342,28,1,101,"Yannis Salibur",74
"6140",446266,38,2,64,"Mario Pasalic",72
"6141",426612,32,1,58,"Cheikh Ndoye",76
"6142",606491,22,1,47,"Marcus Regis Coco",66
"6143",196186,29,2,48,"Damjan Djokovic",66
"6144",29259,27,1,60,"Jaba Kankava",74
"6145",352888,15,1,60,"Axel N'Gando",69
"6146",543358,43,1,61,"Ibrahim Didier Ndong",71
"6147",282472,77,2,43,"Sergi Darder",76
"6148",159839,70,1,112,"Gaetan Charbonnier",72
"6149",310836,15,1,62,"Pierrick Capelle",69
"6150",427855,6,1,57,"Remi Walter",68
"6151",625340,2,1,55,"Mauro Arambarri",62
"6152",303359,14,1,43,"Amos Youga",69
"6153",684978,15,1,41,"Adam Ounas",69
"6154",423190,15,1,62,"Jimmy Cabot",69
"6155",45473,97,3,131,"Saidi Ntibazonkiza",71
"6156",605848,18,1,45,"Alexis Blin",68
"6157",93470,5,1,127,"Charles Diers",65
"6158",704523,4,1,43,"Christopher Nkunku",62
"6159",664962,3,1,55,"Denis Bouanga",64
"6160",167027,75,2,47,"Abdelaziz Barrada",76
"6161",445868,3,1,44,"Fares Bahlouli",70
"6162",311003,9,1,52,"Louis Poggi",67
"6163",46509,173,4,150,"Angel Di Maria",86
"6164",664587,7,1,49,"Lassana Coulibaly",58
"6165",693171,6,1,64,"Ludovic Blas",60
"6166",574642,10,1,65,"Ellyes Skhiri",64
"6167",94010,86,2,102,"Henri Saivet",77
"6168",533212,14,1,50,"Adama Traore",68
"6169",346004,14,2,49,"Lucas Silva",76
"6170",210452,11,1,61,"Yoann Court",67
"6171",46256,3,1,NA,"Olivier Auriac",NA
"6172",612863,2,1,50,"Andre Anguissa",57
"6173",38244,129,3,162,"Mark van Bommel",84
"6174",27429,145,1,160,"Simon Rolfes",82
"6175",30251,12,1,165,"Fabian Ernst",80
"6176",19511,128,1,151,"Josue",82
"6177",39796,32,1,139,"Timo Rost",73
"6178",37388,5,1,131,"Timo Staffeldt",66
"6179",27462,30,1,155,"Ruediger Kauf",75
"6180",30789,86,1,146,"Petit",79
"6181",37387,23,1,155,"Michael Mutzel",73
"6182",34112,9,1,166,"Pavel Pardo",84
"6183",27351,11,1,152,"Altin Lala",75
"6184",36775,79,1,142,"Tobias Weis",75
"6185",27336,34,1,124,"Pal Dardai",74
"6186",36060,34,1,150,"Michael Fink",74
"6187",37733,8,1,126,"Marco Kurth",64
"6188",118386,13,1,127,"Bastian Schulz",67
"6189",27483,105,2,146,"Jermaine Jones",80
"6190",38863,20,2,NA,"Junichi Inamoto,20",NA
"6191",40190,27,1,148,"Tinga",80
"6192",30628,61,3,151,"Thomas Hitzlsperger",78
"6193",14533,14,1,156,"Gal Alberman",72
"6194",36031,6,1,146,"Thomas Broich",76
"6195",37384,17,1,139,"Godfried Aduobe",71
"6196",36132,88,1,164,"Tamas Hajnal",79
"6197",30706,91,1,167,"Torsten Frings",86
"6198",39106,108,2,158,"Piotr Trochowski",82
"6199",42346,141,3,NA,"Sami Khedira",NA
"6200",36130,94,2,NA,"Patrick Ebert",NA
"6201",25773,206,2,149,"Ivan Rakitic",85
"6202",26472,133,2,146,"Michael Bradley",80
"6203",33686,10,1,136,"Marco Engelhardt",76
"6204",31244,75,1,144,"Cicero",78
"6205",27314,74,1,NA,"Leon Andreasen",NA
"6206",70610,15,1,119,"Emil Gabriel Jula",71
"6207",46887,24,2,NA,"Mickaeel Tavares",NA
"6208",18518,22,3,142,"Jose Sosa",82
"6209",78990,56,1,143,"Carlos Eduardo",81
"6210",34381,72,3,157,"Derek Boateng",77
"6211",27654,4,1,151,"Chavdar Yankov",73
"6212",25819,191,1,NA,"Raffael",NA
"6213",36007,104,1,158,"Thorben Marx",74
"6214",31011,3,1,152,"Jawhar Mnari",77
"6215",32048,5,1,NA,"Mineiro",NA
"6216",26388,48,1,138,"Yacine Abdessadki",73
"6217",38492,56,3,NA,"Maniche",NA
"6218",30688,37,1,159,"Tim Borowski",83
"6219",27510,39,1,149,"Miroslav Karhan",73
"6220",25772,147,3,NA,"Zdravko Kuzmanovic",NA
"6221",27324,229,1,148,"Christian Gentner",78
"6222",36771,134,1,132,"Julian Schuster",75
"6223",22313,125,1,NA,"Elkin Soto",NA
"6224",129944,186,1,139,"Marco Reus",86
"6225",27305,7,1,158,"Zlatan Bajramovic",78
"6226",102301,30,1,126,"Tunay Torun",74
"6227",29622,33,1,137,"Selim Teber",71
"6228",37249,31,1,NA,"Adil Chihi",NA
"6229",27419,50,1,147,"Peer Kluge",77
"6230",71563,14,2,111,"Valdet Rama",69
"6231",27365,141,3,154,"Nuri Sahin",85
"6232",188498,112,1,130,"Daniel Caligiuri",78
"6233",29257,62,1,128,"Karim Matmour",74
"6234",97752,64,1,138,"Timo Gebhart",77
"6235",27363,32,1,145,"Florian Kringe",77
